row,section_title,section,block,instance,module,block_kind,port,direction,width,clock_domain,reset_domain,connection_class,source_signal,connects_to,pad_or_macro,voltage_domain,top_wrapper_action,notes,source_file
224,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,matrix_activity_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,matrix_activity,event_coordinator.u_event_coordinator.matrix_activity_i,internal,1V8,connect_direct,OR tree events gated by mode and cfg busy,TOP/rtl/spadmic_event_coordinator.sv
225,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,cal_activity_i,input,1,clk_sys,rst_sys_n,pad_to_core,cal_activity,event_coordinator.u_event_coordinator.cal_activity_i,cal_*_async_i,1V8,connect_direct,Calibration start pads gated by mode and axis mask,TOP/rtl/spadmic_event_coordinator.sv
226,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,pre_event_resources_ready_i,input,1,clk_sys,rst_sys_n,status,pre_event_resources_ready,event_coordinator.u_event_coordinator.pre_event_resources_ready_i,internal,1V8,connect_direct,Composite readiness from top glue,TOP/rtl/spadmic_event_coordinator.sv
227,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,raw_snapshot_required_i,input,1,clk_sys,rst_sys_n,tieoff,1'b1,event_coordinator.u_event_coordinator.raw_snapshot_required_i,internal,1V8,tie_constant,Active top always requires raw snapshot,TOP/rtl/spadmic_top_matrix_v1.sv
228,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,auto_reset_enable_i,input,1,clk_sys,rst_sys_n,csr_control,auto_reset_enable,event_coordinator.u_event_coordinator.auto_reset_enable_i,internal,1V8,connect_direct,CSR auto reset enable,TOP/rtl/spadmic_event_coordinator.sv
229,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,snapshot_valid_i,input,1,clk_sys,rst_sys_n,status,snapshot_valid,event_coordinator.u_event_coordinator.snapshot_valid_i,internal,1V8,connect_direct,Snapshot frontend valid,TOP/rtl/spadmic_event_coordinator.sv
230,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,position_snapshot_captured_i,input,1,clk_sys,rst_sys_n,status,pos_snapshot_captured_seen_q_or_pos_snapshot_captured,event_coordinator.u_event_coordinator.position_snapshot_captured_i,internal,1V8,connect_direct,Position snapshot captured latch or pulse,TOP/rtl/spadmic_top_matrix_v1.sv
231,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,tdc_start_seen_i,input,3,clk_sys,rst_sys_n,status,tdc_start_seen_q,event_coordinator.u_event_coordinator.tdc_start_seen_i,internal,1V8,connect_direct,Synchronized TDC start seen mask,TOP/rtl/spadmic_event_coordinator.sv
232,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,packet_pending_mask_i,input,4,clk_sys,rst_sys_n,status,packet_pending_mask,event_coordinator.u_event_coordinator.packet_pending_mask_i,internal,1V8,connect_direct,Bits 0..2 TDC and bit 3 position,TOP/rtl/spadmic_event_coordinator.sv
233,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,reset_done_i,input,1,clk_sys,rst_sys_n,status,reset_done,event_coordinator.u_event_coordinator.reset_done_i,internal,1V8,connect_direct,From matrix reset controller,TOP/rtl/spadmic_event_coordinator.sv
234,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,bundle_done_i,input,1,clk_sys,rst_sys_n,status,bundle_done,event_coordinator.u_event_coordinator.bundle_done_i,internal,1V8,connect_direct,From event bundle TX,TOP/rtl/spadmic_event_coordinator.sv
235,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,rearm_ready_i,input,1,clk_sys,rst_sys_n,status,snapshot_rearm_ready,event_coordinator.u_event_coordinator.rearm_ready_i,internal,1V8,connect_direct,From snapshot frontend,TOP/rtl/spadmic_event_coordinator.sv
236,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,event_open_o,output,1,clk_sys,rst_sys_n,status,event_open,top_glue.fanout.event_open,internal,1V8,connect_direct,Drives packet start and TDC seen reset,TOP/rtl/spadmic_event_coordinator.sv
237,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,event_id_o,output,14,clk_sys,rst_sys_n,subblock_to_subblock,event_id,position_and_bundle.fanout.event_id_i,internal,1V8,connect_direct,Event ID to packets and CSR,TOP/rtl/spadmic_event_coordinator.sv
238,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,event_id_valid_o,output,1,clk_sys,rst_sys_n,status,event_id_valid,top_glue.pos_packet_start.event_id_valid,internal,1V8,connect_direct,Qualifies position packet start,TOP/rtl/spadmic_event_coordinator.sv
239,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,required_packet_mask_o,output,4,clk_sys,rst_sys_n,subblock_to_subblock,required_packet_mask,bundle_tx.u_bundle_tx.required_packet_mask_i,internal,1V8,connect_direct,Also drives position start and CSR,TOP/rtl/spadmic_event_coordinator.sv
240,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,required_tdc_mask_o,output,3,clk_sys,rst_sys_n,status,required_tdc_mask,top_glue.tdc_start_gate.required_tdc_mask,internal,1V8,connect_direct,TDC required axis mask,TOP/rtl/spadmic_event_coordinator.sv
241,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,required_reset_ack_mask_o,output,4,clk_sys,rst_sys_n,status,required_reset_ack_mask,matrix_top_csr.u_matrix_top_csr.required_reset_ack_mask_i,internal,1V8,connect_direct,CSR status mask,TOP/rtl/spadmic_event_coordinator.sv
242,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,observed_reset_ack_mask_o,output,4,clk_sys,rst_sys_n,status,observed_reset_ack_mask,matrix_top_csr.u_matrix_top_csr.observed_reset_ack_mask_i,internal,1V8,connect_direct,CSR status mask,TOP/rtl/spadmic_event_coordinator.sv
243,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,reset_start_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,reset_start,matrix_reset_ctrl.u_matrix_reset.start_i,internal,1V8,connect_direct,Starts matrix selective reset,TOP/rtl/spadmic_event_coordinator.sv
244,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,bundle_start_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,bundle_start,event_bundle_tx.u_bundle_tx.bundle_start_i,internal,1V8,connect_direct,Starts packet bundle TX,TOP/rtl/spadmic_event_coordinator.sv
245,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,accept_enable_o,output,1,clk_sys,rst_sys_n,status,event_accept_enable,top_status.unused_phase2_inputs.event_accept_enable,internal,1V8,connect_direct,Consumed only by status glue in active top,TOP/rtl/spadmic_event_coordinator.sv
246,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,rejected_not_ready_o,output,1,clk_sys,rst_sys_n,status,event_rejected_not_ready,matrix_top_csr.u_matrix_top_csr.event_rejected_not_ready_i,internal,1V8,connect_direct,CSR event reject status,TOP/rtl/spadmic_event_coordinator.sv
247,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,busy_o,output,1,clk_sys,rst_sys_n,status,event_busy,matrix_top_csr.u_matrix_top_csr.event_busy_i,internal,1V8,connect_direct,Also feeds safe idle,TOP/rtl/spadmic_event_coordinator.sv
248,04 - Genus Handoff Blocks,handoff_block,event_coordinator,u_event_coordinator,spadmic_event_coordinator,handoff,idle_o,output,1,clk_sys,rst_sys_n,status,event_idle,top_glue.readiness.event_idle,internal,1V8,connect_direct,Used in pre_event_resources_ready and safe_idle,TOP/rtl/spadmic_event_coordinator.sv
249,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,clk_sys,input,1,clk_sys,async_rst_n,clock,clk_sys,tdc3_frontend.u_tdc3_frontend.clk_sys,clock_wrapper,1V8,connect_direct,System clock for wrapper glue and MPTDC macro clocks,TOP/rtl/spadmic_tdc3_frontend.sv
250,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,clk_ref_40m,input,1,clk_ref_40m,async_rst_n,clock,clk_ref_40m,tdc3_frontend.u_tdc3_frontend.clk_ref_40m,clock_wrapper,1V8,connect_direct,Reference clock used only by per-axis stop qualifiers,TOP/rtl/spadmic_tdc3_frontend.sv
251,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,async_rst_n,input,1,async,async_rst_n,reset,async_rst_n,tdc3_frontend.u_tdc3_frontend.async_rst_n,async_rst_n,1V8,connect_direct,Global active low reset reaches wrapper glue and MPTDC macros,TOP/rtl/spadmic_tdc3_frontend.sv
252,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,global_enable_i,input,1,clk_sys,async_rst_n,csr_control,global_enable_and_mode_has_tdc,tdc3_frontend.u_tdc3_frontend.global_enable_i,internal,1V8,connect_direct,Shared TDC path enable from CSR and mode decode,TOP/rtl/spadmic_tdc3_frontend.sv
253,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,axis_enable_i,input,3,clk_sys,async_rst_n,csr_control,tdc_axis_enable,tdc3_frontend.u_tdc3_frontend.axis_enable_i,internal,1V8,connect_direct,Axis order is R index 0 Y index 1 B index 2,TOP/rtl/spadmic_tdc3_frontend.sv
254,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,spad_event_async_i,input,3,async,async_rst_n,subblock_to_subblock,tdc_start_async_to_core,tdc3_frontend.u_tdc3_frontend.spad_event_async_i,internal,1V8,connect_direct,Per-axis matrix event from OR or event gate,TOP/rtl/spadmic_tdc3_frontend.sv
255,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,cal_start_async_i,input,3,async,async_rst_n,pad_to_core,cal_r_y_b_start_async_i,tdc3_frontend.u_tdc3_frontend.cal_start_async_i,cal_r_y_b_start_async_i,1V8,route_to_pad,External calibration START inputs R Y B,TOP/rtl/spadmic_tdc3_frontend.sv
256,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,cal_stop_async_i,input,3,async,async_rst_n,pad_to_core,cal_r_y_b_stop_async_i,tdc3_frontend.u_tdc3_frontend.cal_stop_async_i,cal_r_y_b_stop_async_i,1V8,route_to_pad,External calibration STOP inputs R Y B,TOP/rtl/spadmic_tdc3_frontend.sv
257,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,input_sel_i,input,input_sel_e,clk_sys,async_rst_n,csr_control,tdc_input_sel,tdc3_frontend.u_tdc3_frontend.input_sel_i,internal,1V8,connect_direct,Shared SPAD versus calibration selection into all three wrappers,TOP/rtl/spadmic_tdc3_frontend.sv
258,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,conv_arm_i,input,3,clk_sys,async_rst_n,csr_control,tdc_conv_arm,tdc3_frontend.u_tdc3_frontend.conv_arm_i,internal,1V8,connect_direct,Per-axis conversion arm R Y B,TOP/rtl/spadmic_tdc3_frontend.sv
259,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,fifo_clr_i,input,1,clk_sys,async_rst_n,csr_control,shared_tdc_fifo_clr,tdc3_frontend.u_tdc3_frontend.fifo_clr_i,internal,1V8,connect_direct,Shared clear forwarded to all three MPTDC axis macros,TOP/rtl/spadmic_tdc3_frontend.sv
260,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,soft_reset_i,input,1,clk_sys,async_rst_n,csr_control,shared_tdc_soft_reset,tdc3_frontend.u_tdc3_frontend.soft_reset_i,internal,1V8,connect_direct,Shared soft reset forwarded to all three MPTDC axis macros,TOP/rtl/spadmic_tdc3_frontend.sv
261,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,max_hits_i,input,MAX_HITS_W,clk_sys,async_rst_n,csr_control,shared_tdc_max_hits,tdc3_frontend.u_tdc3_frontend.max_hits_i,internal,1V8,connect_direct,Shared MPTDC hit limit from CSR,TOP/rtl/spadmic_tdc3_frontend.sv
262,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,ro_slow_code_i,input,8,clk_sys,async_rst_n,csr_control,shared_tdc_ro_slow_code,tdc3_frontend.u_tdc3_frontend.ro_slow_code_i,internal,1V8,connect_direct,Shared slow oscillator code from CSR,TOP/rtl/spadmic_tdc3_frontend.sv
263,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,ro_fast_code_i,input,8,clk_sys,async_rst_n,csr_control,shared_tdc_ro_fast_code,tdc3_frontend.u_tdc3_frontend.ro_fast_code_i,internal,1V8,connect_direct,Shared fast oscillator code from CSR,TOP/rtl/spadmic_tdc3_frontend.sv
264,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,pkt_valid_o,output,3,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_valid,event_bundle_tx.u_bundle_tx.src_valid_i[0..2],internal,1V8,connect_direct,TDC R Y B packet valid streams,TOP/rtl/spadmic_tdc3_frontend.sv
265,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,pkt_ready_i,input,3,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_ready,tdc3_frontend.u_tdc3_frontend.pkt_ready_i,internal,1V8,connect_direct,Backpressure from event_bundle_tx source ready,TOP/rtl/spadmic_tdc3_frontend.sv
266,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,pkt_data_o,output,3*NARROW_W,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_data,event_bundle_tx.u_bundle_tx.src_data_i[0..2],internal,1V8,connect_direct,Flattened data slices R 0 Y 1 B 2,TOP/rtl/spadmic_tdc3_frontend.sv
267,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,pkt_sop_o,output,3,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_sop,event_bundle_tx.u_bundle_tx.src_sop_i[0..2],internal,1V8,connect_direct,TDC packet start markers,TOP/rtl/spadmic_tdc3_frontend.sv
268,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,pkt_eop_o,output,3,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_eop,event_bundle_tx.u_bundle_tx.src_eop_i[0..2],internal,1V8,connect_direct,TDC packet end markers,TOP/rtl/spadmic_tdc3_frontend.sv
269,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,packet_active_o,output,3,clk_sys,async_rst_n,status,tdc_packet_active,matrix_top_csr.u_matrix_top_csr.tdc_packet_active_i,internal,1V8,connect_direct,Per-axis active status to CSR or top glue,TOP/rtl/spadmic_tdc3_frontend.sv
270,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,packet_pending_o,output,3,clk_sys,async_rst_n,status,tdc_packet_pending,event_coordinator.u_event_coordinator.packet_pending_mask_i[0..2],internal,1V8,connect_direct,Per-axis pending status for event completion,TOP/rtl/spadmic_tdc3_frontend.sv
271,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,ready_o,output,3,clk_sys,async_rst_n,status,tdc_ready,matrix_top_csr.u_matrix_top_csr.tdc_ready_i,internal,1V8,connect_direct,Per-axis ready status,TOP/rtl/spadmic_tdc3_frontend.sv
272,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,busy_o,output,3,clk_sys,async_rst_n,status,tdc_busy,matrix_top_csr.u_matrix_top_csr.tdc_busy_i,internal,1V8,connect_direct,Per-axis busy status and safe idle input,TOP/rtl/spadmic_tdc3_frontend.sv
273,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,fifo_full_o,output,3,clk_sys,async_rst_n,status,tdc_fifo_full,matrix_top_csr.u_matrix_top_csr.tdc_fifo_full_i,internal,1V8,connect_direct,Per-axis MPTDC FIFO full status,TOP/rtl/spadmic_tdc3_frontend.sv
274,04 - Genus Handoff Blocks,handoff_block,tdc3_frontend,u_tdc3_frontend,spadmic_tdc3_frontend,handoff,stop_armed_o,output,3,clk_ref_40m,async_rst_n,status,tdc_stop_armed,matrix_top_csr.u_matrix_top_csr.tdc_stop_armed_i,internal,1V8,connect_direct,Stop qualifier armed status from each axis wrapper,TOP/rtl/spadmic_tdc3_frontend.sv
275,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,clk_sys,input,1,clk_sys,async_rst_n,clock,clk_sys,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.clk_sys,clock_wrapper,1V8,instantiate,Three wrappers around MPTDC axis cores,TOP/rtl/spadmic_tdc_axis_wrapper.sv
276,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,clk_ref_40m,input,1,clk_ref_40m,async_rst_n,clock,clk_ref_40m,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.clk_ref_40m,clock_wrapper,1V8,instantiate,Used by stop qualifier before mptdc_axis_core,TOP/rtl/spadmic_tdc_axis_wrapper.sv
277,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,async_rst_n,input,1,async,async_rst_n,reset,async_rst_n,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.async_rst_n,async_rst_n,1V8,instantiate,MPTDC keeps original async reset,TOP/rtl/spadmic_tdc_axis_wrapper.sv
278,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,global_enable_i,input,1,clk_sys,async_rst_n,csr_control,global_enable_and_mode_has_tdc,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.global_enable_i,internal,1V8,connect_direct,Top passes global_enable and mode_has_tdc,TOP/rtl/spadmic_tdc_axis_wrapper.sv
279,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,axis_enable_i,input,1,clk_sys,async_rst_n,csr_control,tdc_axis_enable[0..2],tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.axis_enable_i,internal,1V8,connect_direct,R Y B map to indices 0 1 2,TOP/rtl/spadmic_tdc_axis_wrapper.sv
280,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,spad_event_async_i,input,1,async,async_rst_n,subblock_to_subblock,tdc_start_async_to_core[0..2],tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.spad_event_async_i,matrice3,MIXED_SIGNAL,connect_direct,Gated from R Y B matrix OR event per axis,TOP/rtl/spadmic_tdc_axis_wrapper.sv
281,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,cal_start_async_i,input,1,async,async_rst_n,pad_to_core,cal_r_y_b_start_async_i,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.cal_start_async_i,cal_*_start_async_i,1V8,route_to_pad,Per axis calibration START pad,TOP/rtl/spadmic_tdc_axis_wrapper.sv
282,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,cal_stop_async_i,input,1,async,async_rst_n,pad_to_core,cal_r_y_b_stop_async_i,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.cal_stop_async_i,cal_*_stop_async_i,1V8,route_to_pad,Per axis calibration STOP pad,TOP/rtl/spadmic_tdc_axis_wrapper.sv
283,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,input_sel_i,input,input_sel_e,clk_sys,async_rst_n,csr_control,tdc_input_sel,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.input_sel_i,internal,1V8,connect_direct,INPUT_CAL in calibration mode else INPUT_SPAD,TOP/rtl/spadmic_tdc_axis_wrapper.sv
284,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,conv_arm_i,input,1,clk_sys,async_rst_n,csr_control,tdc_conv_arm[0..2],tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.conv_arm_i,internal,1V8,connect_direct,Same as per axis enable,TOP/rtl/spadmic_tdc_axis_wrapper.sv
285,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,fifo_clr_i,input,1,clk_sys,async_rst_n,csr_control,shared_tdc_fifo_clr,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.fifo_clr_i,internal,1V8,connect_direct,Shared CSR FIFO clear,TOP/rtl/spadmic_tdc_axis_wrapper.sv
286,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,soft_reset_i,input,1,clk_sys,async_rst_n,csr_control,shared_tdc_soft_reset,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.soft_reset_i,internal,1V8,connect_direct,Shared CSR soft reset,TOP/rtl/spadmic_tdc_axis_wrapper.sv
287,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,max_hits_i,input,MAX_HITS_W,clk_sys,async_rst_n,csr_control,shared_tdc_max_hits,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.max_hits_i,internal,1V8,connect_direct,Shared max hits,TOP/rtl/spadmic_tdc_axis_wrapper.sv
288,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,ro_slow_code_i,input,8,clk_sys,async_rst_n,csr_control,shared_tdc_ro_slow_code,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.ro_slow_code_i,internal,1V8,connect_direct,Shared slow RO code,TOP/rtl/spadmic_tdc_axis_wrapper.sv
289,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,ro_fast_code_i,input,8,clk_sys,async_rst_n,csr_control,shared_tdc_ro_fast_code,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.ro_fast_code_i,internal,1V8,connect_direct,Shared fast RO code,TOP/rtl/spadmic_tdc_axis_wrapper.sv
290,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,pkt_valid_o,output,1,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_valid[0..2],event_bundle_tx.u_bundle_tx.src_valid_i[0..2],internal,1V8,connect_direct,TDC packet valid to bundle TX,TOP/rtl/spadmic_tdc_axis_wrapper.sv
291,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,pkt_ready_i,input,1,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_ready[0..2],tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.pkt_ready_i,internal,1V8,connect_direct,From bundle source ready,TOP/rtl/spadmic_tdc_axis_wrapper.sv
292,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,pkt_data_o,output,NARROW_W,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_data[0..2],event_bundle_tx.u_bundle_tx.src_data_i[0..2],internal,1V8,connect_direct,TDC packet word,TOP/rtl/spadmic_tdc_axis_wrapper.sv
293,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,pkt_sop_o,output,1,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_sop[0..2],event_bundle_tx.u_bundle_tx.src_sop_i[0..2],internal,1V8,connect_direct,TDC packet SOP,TOP/rtl/spadmic_tdc_axis_wrapper.sv
294,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,pkt_eop_o,output,1,clk_sys,async_rst_n,subblock_to_subblock,tdc_pkt_eop[0..2],event_bundle_tx.u_bundle_tx.src_eop_i[0..2],internal,1V8,connect_direct,TDC packet EOP,TOP/rtl/spadmic_tdc_axis_wrapper.sv
295,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,packet_active_o,output,1,clk_sys,async_rst_n,status,tdc_packet_active[0..2],top_glue.readiness.tdc_packet_active,internal,1V8,connect_direct,TDC active status,TOP/rtl/spadmic_tdc_axis_wrapper.sv
